Frame,X,Y,movement type
5732,436.49984,326.00016,PL
5733,438.49984,329.00016,L
5734,440.49984,330.50016,P
5735,442.49984,333.50016,P
5736,444.49984,336.50016,L
5737,446.49984,338.49984,L
5738,447.50016,341.49984,L
5739,449.50016,344.49984,LP
5740,451.50016,347.49984,P
5741,453.50016,351,L
5742,455.50016,354.50016,L
5743,457.50016,357.50016,LP
5744,459.50016,360.50016,P
5745,461.50016,364.5,L
5746,463.50016,367.5,P
5747,464.49984,371.49984,LP
5748,466.49984,374.49984,P
5749,468.49984,378.50016,P
5750,470.49984,383.00016,L
5751,472.49984,386.49984,L
5752,474.49984,390.50016,P
5753,476.49984,394.5,L
5754,478.49984,398.49984,LP
5755,480.49984,402.50016,L
5756,481.50016,406.5,P
5757,483.50016,411.50016,L
5758,485.50016,416.00016,LP
5759,487.50016,420.50016,L
5760,489.50016,424.5,P
5761,491.50016,429.50016,L
5762,493.50016,434.49984,P
5763,495.50016,440.00016,L
5764,497.50016,443.49984,P
5765,499.50016,448.5,L
5766,499.50016,448.5,L
5767,499.50016,447,LP
5768,500.49984,444.50016,PL
5769,501.50016,442.5,PL
5770,502.49984,441,L
5771,503.50016,438.99984,L
5772,504.49984,436.5,PL
5773,505.50016,434.49984,PL
5774,506.49984,432.99984,L
5775,507.50016,431.00016,L
5776,508.49984,428.49984,PL
5777,509.50016,426.50016,LP
5778,510.49984,424.5,PL
5779,511.50016,423,L
5780,512.49984,420.50016,L
5781,513.50016,417.50016,P
5782,514.49984,416.00016,L
5783,515.50016,413.49984,PL
5784,516.49984,411.50016,L
5785,517.50016,409.5,PL
5786,518.49984,408,L
5787,519.50016,405.50016,PL
5788,520.49984,403.5,L
5789,521.50016,401.49984,PL
5790,522.49984,399.99984,L
5791,523.50016,397.5,PL
5792,524.49984,395.49984,L
5793,525.50016,393.50016,PL
5794,526.49984,392.00016,L
5795,527.50016,389.49984,L
5796,528.49984,386.49984,L
5797,529.50016,384.50016,L
5798,530.49984,382.5,L
5799,531.50016,380.49984,LP
5800,532.49984,378.50016,L
5801,533.50016,376.5,P
5802,534.49984,375,L
5803,535.50016,372.50016,P
5804,536.49984,370.5,L
5805,537.50016,369,LP
5806,537.50016,366.50016,P
5807,538.49984,364.5,LP
5808,539.50016,362.49984,L
5809,540.49984,360.50016,LP
5810,541.50016,357.50016,P
5811,542.49984,355.5,LP
5812,543.50016,353.49984,L
5813,544.49984,351.99984,L
5814,545.50016,349.5,P
5815,546.49984,347.49984,L
5816,547.50016,345.50016,P
5817,548.49984,344.00016,L
5818,549.50016,341.49984,P
5819,550.49984,339.50016,L
5820,551.50016,337.5,P
5821,552.49984,336,L
5822,553.50016,333.50016,P
5823,554.49984,331.5,L
5824,555.50016,329.49984,LP
5825,556.49984,327,L
5826,557.50016,329.49984,L
5827,558.49984,331.5,L
5828,559.50016,333.50016,PL
5829,560.49984,336,L
5830,561.50016,337.5,PL
5831,562.49984,339.50016,L
5832,563.50016,341.49984,PL
5833,564.49984,344.00016,L
5834,565.50016,345.50016,PL
5835,566.49984,347.49984,L
5836,567.50016,349.5,PL
5837,568.49984,351.99984,L
5838,569.50016,353.49984,PL
5839,570.49984,355.5,L
5840,571.50016,357.50016,P
5841,572.49984,360.50016,L
5842,573.50016,362.49984,LP
5843,574.49984,364.5,L
5844,575.50016,366.50016,LP
5845,576.49984,368.49984,LP
5846,576.49984,370.5,L
5847,577.50016,372.50016,LP
5848,578.49984,374.49984,PL
5849,579.50016,376.5,PL
5850,580.49984,378.50016,LP
5851,581.50016,380.49984,PL
5852,582.49984,383.00016,L
5853,583.50016,384.50016,PL
5854,584.49984,386.49984,PL
5855,585.50016,389.49984,LP
5856,586.49984,392.00016,P
5857,587.50016,393.50016,P
5858,588.49984,395.49984,L
5859,589.50016,397.5,P
5860,590.49984,399.99984,L
5861,591.50016,401.49984,P
5862,592.49984,403.5,L
5863,593.50016,405.50016,P
5864,594.49984,408,L
5865,595.50016,409.5,P
5866,596.49984,411.50016,L
5867,597.50016,413.49984,P
5868,598.49984,416.00016,L
5869,599.50016,417.50016,P
5870,600.49984,420.50016,L
5871,601.50016,422.49984,P
5872,602.49984,425.00016,L
5873,603.50016,426.50016,P
5874,604.49984,428.49984,PL
5875,605.50016,431.00016,L
5876,606.49984,432.50016,PL
5877,607.50016,434.49984,PL
5878,608.49984,436.5,PL
5879,609.50016,438.50016,PL
5880,610.49984,441,L
5881,611.50016,442.5,PL
5882,612.49984,444.50016,PL
5883,613.50016,447,L
5884,614.49984,448.5,P
5885,615.50016,451.5,L
5886,615.50016,451.5,L
5887,614.49984,447.99984,L
5888,613.50016,443.49984,PL
5889,612.49984,440.00016,L
5890,611.50016,435.50016,PL
5891,610.49984,432,L
5892,609.50016,427.5,PL
5893,608.49984,423.99984,LP
5894,607.50016,419.49984,PL
5895,606.49984,416.00016,L
5896,605.50016,411.50016,PL
5897,604.49984,408,L
5898,603.50016,403.5,PL
5899,603.50016,399.99984,L
5900,602.49984,395.49984,PL
5901,601.50016,392.00016,L
5902,600.49984,387.50016,PL
5903,599.50016,384,PL
5904,598.49984,380.49984,L
5905,597.50016,376.5,PL
5906,596.49984,372.50016,PL
5907,595.50016,368.49984,PL
5908,594.49984,364.5,PL
5909,593.50016,360.50016,PL
5910,592.49984,356.49984,PL
5911,592.49984,352.5,PL
5912,591.50016,348.50016,P
5913,590.49984,344.49984,L
5914,589.50016,340.5,P
5915,588.49984,336.50016,PL
5916,587.50016,332.49984,PL
5917,586.49984,329.00016,LP
5918,585.50016,324.50016,PL
5919,584.49984,320.49984,LP
5920,583.50016,316.5,PL
5921,582.49984,312.99984,L
5922,581.50016,308.49984,P
5923,580.49984,305.49984,L
5924,580.49984,301.5,PL
5925,579.50016,297.50016,LP
5926,578.49984,293.49984,L
5927,577.50016,289.5,LP
5928,576.49984,285.50016,PL
5929,575.50016,282,L
5930,574.49984,277.5,PL
5931,573.50016,273.50016,PL
5932,572.49984,269.49984,L
5933,571.50016,265.5,LP
5934,570.49984,261.50016,PL
5935,569.50016,257.49984,PL
5936,569.50016,253.5,PL
5937,568.49984,249.50016,PL
5938,567.50016,245.49984,PL
5939,566.49984,241.5,LP
5940,565.50016,237.50016,L
5941,564.49984,233.49984,P
5942,563.50016,231,L
5943,562.49984,233.49984,PL
5944,561.50016,237.50016,L
5945,560.49984,241.5,L
5946,559.50016,245.49984,PL
5947,558.49984,249.99984,L
5948,557.50016,253.5,PL
5949,557.50016,257.49984,L
5950,556.49984,261.50016,L
5951,555.50016,265.5,L
5952,554.49984,269.49984,P
5953,553.50016,273.50016,P
5954,552.49984,277.5,L
5955,551.50016,282,LP
5956,550.49984,285.50016,L
5957,549.50016,289.5,P
5958,548.49984,293.49984,L
5959,547.50016,297.50016,P
5960,546.49984,301.5,L
5961,546.49984,305.49984,LP
5962,545.50016,308.49984,PL
5963,544.49984,312.50016,P
5964,543.50016,316.5,L
5965,542.49984,320.49984,P
5966,541.50016,324.50016,L
5967,540.49984,328.5,P
5968,539.50016,332.49984,L
5969,538.49984,336.99984,
5970,537.50016,340.5,
5971,536.49984,344.49984,
5972,535.50016,348.50016,
5973,534.49984,352.5,
5974,534.49984,356.49984,
5975,533.50016,360.50016,
5976,532.49984,364.5,
5977,531.50016,368.49984,
5978,530.49984,372.50016,
5979,529.50016,376.5,
5980,528.49984,380.49984,
5981,527.50016,383.49984,
5982,526.49984,387.50016,
5983,525.50016,392.00016,
5984,524.49984,395.49984,
5985,523.50016,399.99984,
5986,523.50016,403.5,
5987,522.49984,408,
5988,521.50016,411.50016,
5989,520.49984,416.00016,
5990,519.50016,419.49984,
5991,518.49984,423.99984,
5992,517.50016,427.5,
5993,516.49984,432,
5994,515.50016,435.50016,
5995,514.49984,440.00016,
5996,513.50016,443.49984,
5997,512.49984,447.99984,
5998,512.49984,451.5,
